name,lat,lon,hp,tags
柳寿司,35.653282,139.547012,-,"['寿司', '飲食店']"
焼鶏真（SHIN）,35.661591,139.584534,-,"['焼き鳥', '鳥料理', '飲食店']"
オーキッドキッチン（OrchidKitchen）,35.651031,139.54744,http://www.orchidkitchen.com/,"['タイ料理', 'カレー', '飲食店']"
北陸金沢まわる寿しもりもり寿しトリエ京王調布店,35.651062,139.545425,https://trie-keiochofu.jp/shop/?cd=000066,"['回転寿司', '飲食店']"
せい家仙川店,35.661739,139.584991,http://www.seiya.tokyo/,"['ラーメン', '飲食店']"
はなまるうどんイトーヨーカドー国領店,35.64819,139.565018,-,"['うどん', '飲食店']"
豚珍館東口店,35.652378,139.54567,-,"['とんかつ', '飲食店']"
目黒伊勢武,35.661739,139.584991,-,"['寿司', '飲食店']"
焼肉いち,35.651993,139.546371,http://www.chofu-yakiniku.jp/,"['焼肉', 'ホルモン', '居酒屋', '飲食店']"
モスバーガー国領駅前店（MOSBURGER）,35.650658,139.558014,https://www.mos.jp/shop/detail/?shop_cd=04217,"['ハンバーガー', '飲食店']"
新海南記,35.660881,139.585602,https://www.sengawa.com/shinkainanki/,"['中華料理', '飲食店']"
東京SPAGHETTI製麺所　仙川パスタ（SENGAWAPASTA）,35.661076,139.586288,-,"['パスタ', 'ピザ', 'イタリアン', '飲食店']"
とんかつ専門上原,35.653873,139.546082,-,"['とんかつ', '飲食店']"
虎よし,35.648357,139.543442,-,"['ラーメン', 'つけ麺', '飲食店']"
ビッグボーイ調布富士見町店,35.66431,139.54245,-,"['ファミレス', 'ハンバーグ', 'ステーキ', '飲食店']"
大衆スタンドモモちゃん,35.653275,139.542114,-,"['ラーメン', '中華料理', '飲食店']"
八起,35.666733,139.54985,http://chofu.com/yaoki/,"['そば', '甘味処', '飲食店']"
とんぼ,35.653275,139.542114,-,"['アジア・エスニック', '洋食', 'ヨーロッパ料理', '飲食店']"
釜めし菜時記菜つ屋,35.658928,139.573654,http://www.ensen-ado.com/natsuya/,"['釜飯', '飲食店']"
調布大衆食堂Wパンチ,35.653137,139.547409,-,"['居酒屋', '飲食店']"
サンブーランジュリ国領店,35.64819,139.565018,http://www.viedefrance.co.jp/index.shtml,"['パン', '飲食店']"
焼肉たいぜん,35.654064,139.54451,-,"['焼肉', '飲食店']"
宝華飛田給店,35.659264,139.521545,https://www.k-houka.com/,"['中華料理', '飲食店']"
すき家飛田給店,35.660809,139.522873,http://www.sukiya.jp/index.html,"['牛丼', '飲食店']"
松屋仙川店,35.661591,139.584534,-,"['牛丼', 'カレー', '食堂', '飲食店']"
モイスェン（Mäuschen）,35.658619,139.585632,-,"['ケーキ', 'スイーツ', '飲食店']"
元氣七輪焼肉牛繁調布店（ギュウシゲ）,35.653275,139.542114,-,"['焼肉', 'ホルモン', '韓国料理', '飲食店']"
炉端とおでん呼炉凪来調布店,35.652164,139.544556,-,"['居酒屋', 'おでん', 'ろばた焼き', '飲食店']"
天丼てんや調布とうきゅう店,35.649811,139.543167,-,"['天丼', '天ぷら', '飲食店']"
更科支店（さらしなしてん）,35.657196,139.565247,http://chofu.com/units/36243/skyo0235/,"['そば', 'うどん', '食堂', '飲食店']"
寿司政,35.67347,139.559464,-,"['寿司', '飲食店']"
ほっともっと調布下石原店,35.654701,139.530548,-,"['弁当', '飲食店']"
ポンチキヤ,35.65604,139.567627,http://poland.saleshop.jp/,"['ドーナツ', 'ヨーロッパ料理', '飲食店']"
深大寺鈴や,35.666733,139.54985,http://chofu.com/suzuya/,"['そば', '甘味処', '飲食店']"
ぱんぷきん,35.661591,139.584534,-,"['洋食', 'オムライス', '飲食店']"
大衆食堂てんぐ大ホール仙川店,35.6632,139.582962,-,"['居酒屋', '食堂', '飲食店']"
MAYBU（メイブゥ）,35.662392,139.539719,-,"['パン', '飲食店']"
ガスト調布上石原店,35.654865,139.529083,https://store-info.skylark.co.jp/gusto/map/012969,"['ファミレス', '飲食店']"
イルキャンティ調布店,35.647556,139.547409,http://www.chianti.co.jp/,"['ピザ', 'イタリアン', '居酒屋', '飲食店']"
無添くら寿司調布つつじヶ丘店,35.658081,139.569763,https://www.kurasushi.co.jp/,"['回転寿司', '寿司', '飲食店']"
かれーや,35.655945,139.534012,-,"['カレー', '丼', '飲食店']"
すき家甲州街道柴崎店,35.656006,139.566391,http://www.sukiya.jp/,"['牛丼', '飲食店']"
鶏そば十番156トリエ京王調布店（イチコロ）,35.651039,139.540237,https://www.youtube.com/watch?v=Thonw8qcIKw,"['ラーメン', 'つけ麺', '汁なし担々麺', '飲食店']"
ふくだ,35.650528,139.542267,-,"['そば', 'うどん', '親子丼', '飲食店']"
鮨・酒・肴杉玉仙川,35.660221,139.585709,https://www.sugidama-sushiizakaya.jp/,"['寿司', '居酒屋', '海鮮', '飲食店']"
しゃぶしゃぶ・日本料理木曽路調布店（キソジ）,35.652763,139.55867,http://www.kisoji.co.jp/,"['しゃぶしゃぶ', 'すき焼き', '日本料理', '飲食店']"
田麦山（タムギヤマ）,35.644596,139.537598,-,"['そば', '飲食店']"
松のや仙川店,35.660221,139.585709,https://pkg.navitime.co.jp/matsuyafoods/spot/detail?code=0000002566,"['とんかつ', 'かつ丼', '飲食店']"
松軒中華食堂調布店,35.652508,139.544739,https://www.matsuyafoods.co.jp/shop/matsuken_ch/,"['中華料理', '食堂', '飲食店']"
多聞（たもん）,35.665829,139.551468,-,"['そば', '飲食店']"
いしもり,35.647976,139.545685,-,"['そば', 'うどん', '飲食店']"
権米衛フレンテ仙川店（ゴンベエ）,35.662296,139.584915,https://www.omusubi-gonbei.com/shoplist/tokyo/sengawa.html,"['おにぎり', '飲食店']"
松の木,35.671127,139.544846,-,"['そば', '飲食店']"
サイゼリヤ仙川店,35.660618,139.586182,http://www.saizeriya.co.jp/restaurant/shop_detail.php?cd=0850,"['ファミレス', 'イタリアン', 'パスタ', '飲食店']"
天濱調布パルコ店,35.652805,139.543518,-,"['日本料理', '飲食店']"
ジャスミン亭富士見町店（ジャスミンテイ）,35.661102,139.540787,-,"['中華料理', '飲食店']"
いづみ,35.653137,139.547409,-,"['カフェ', '飲食店']"
ヴィエンタイ,35.661591,139.584534,-,"['タイ料理', 'カレー', '飲食店']"
しゃぶ葉仙川,35.658268,139.588058,https://www.skylark.co.jp/syabuyo/index.html,"['しゃぶしゃぶ', '豚しゃぶ', '飲食店']"
松屋京王つつじヶ丘店,35.658741,139.575592,http://www.matsuyafoods.co.jp/index.pl5,"['牛丼', 'カレー', '食堂', '飲食店']"
はんめんち,35.658092,139.528397,-,"['韓国料理', '焼肉', '居酒屋', '飲食店']"
とんかつ仙川（とんかつ・せんかわ）,35.661739,139.584991,-,"['とんかつ', '飲食店']"
カフェレストラングリーンカフェ（カフェレストランGreenCafe）,35.648163,139.528336,https://www.tohochofu-sportspark.com/shop,"['カフェ', 'レストラン', '飲食店']"
みっちゃん仙川本店（【旧店名】三鷹みっちゃん）,35.666397,139.582382,-,"['お好み焼き', '飲食店']"
トラットリアジリオロッソ,35.650463,139.551727,-,"['イタリアン', 'パスタ', 'ピザ', '飲食店']"
中国料理飛竜（チュウゴクリョウリヒリュウ）,35.6521,139.548843,-,"['中華料理', '餃子', '飲食店']"
ル･カナール,35.672623,139.559677,http://le-canard.biz/,"['洋菓子', '飲食店']"
元祖嶋田家,35.666958,139.548706,http://chofu.com/shimadaya/,"['そば', '飲食店']"
BistroD’（ビストロ　ディーダッシュ）,35.64687,139.5504,http://www.bistro-d.com/top,"['ビストロ', 'フレンチ', 'ワインバー', '飲食店']"
手作り餃子の店吉春,35.648514,139.562637,https://sites.google.com/true-state.info/yoshiharu-gyouza/home,"['餃子', '中華料理', '飲食店']"
バーミヤン調布駅南店,35.64851,139.542542,http://www.skylark.co.jp/bamiyan/,"['ファミレス', '中華料理', '飲食店']"
空彩（ソライロ）,35.656361,139.590027,-,"['カフェ', '食堂', '飲食店']"
簓（ささら）,35.660046,139.584824,http://www.sasara-sasara.com,"['日本料理', '創作料理', '飲食店']"
柴崎亭つつじヶ丘本店,35.657436,139.573227,http://shibasakitei.com/,"['ラーメン', '飲食店']"
武久らぁめん,35.636326,139.556519,-,"['ラーメン', 'つけ麺', '飲食店']"
ブーランジェリーテールヴィヴァン飛田給店（BOULANGERIETerreViante）,35.659733,139.522049,http://www.btv2005.com/,"['パン', '飲食店']"
仙川鯉寿司（コイスシ）,35.649555,139.580475,http://sengawa-koizushi.com/,"['寿司', '海鮮', '飲食店']"
海南記,35.653538,139.544357,-,"['中華料理', 'ラーメン', '飲食店']"
コメダ珈琲店調布仙川店,35.665607,139.583466,http://www.komeda.co.jp/search/shopdetail.php?id=434,"['カフェ', '喫茶店', '洋菓子', '飲食店']"
炉端調風（ろばたちょうふう）,35.652599,139.546753,http://www.cho-fu.co.jp/robata.html,"['ろばた焼き', '居酒屋', '串焼き', '飲食店']"
ワダチ,35.654346,139.541885,-,"['居酒屋', '鉄板焼き', '創作料理', '飲食店']"
行きたくなる酒場浜ちゃん調布店,35.652275,139.545364,https://www.5ive-group.jp/brand/tyoutyan/,"['居酒屋', '飲食店']"
大雄,35.652649,139.567001,-,"['ラーメン', '食堂', '居酒屋', '飲食店']"
サイゼリヤキテラタウン調布店,35.657658,139.568146,http://www.saizeriya.co.jp/,"['ファミレス', 'イタリアン', 'パスタ', '飲食店']"
ベーカリー＆カフェ　ふぁんふぁーれ（Fanfare）,35.654888,139.5401,http://aratanokai.or.jp/fanfare.html,"['パン', 'カフェ', '飲食店']"
らーめんき楽（㐂楽）,35.662292,139.565292,-,"['中華料理', '飲食店']"
らむじゃむ,35.649536,139.551849,https://ram-jam.jp/sumibi-ramjam.html,"['肉料理', '飲食店']"
おいしい寿司と活魚料理魚の飯調布（さかなのまんま）,35.653736,139.544724,https://www.sa-ka-na.com/,"['海鮮', '寿司', '居酒屋', '飲食店']"
甲州屋（こうしゅうや）,35.652599,139.546753,-,"['居酒屋', '飲食店']"
魚民つつじヶ丘北口駅前店,35.658741,139.575592,https://www.monteroza.co.jp/shop.html?shop=802815,"['居酒屋', '海鮮', '創作料理', '飲食店']"
バケット調布パルコ店,35.652805,139.543518,http://www.saint-marc-hd.com/baqet/,"['洋食', 'ビュッフェ', 'ハンバーグ', '飲食店']"
ひかり寿司,35.651993,139.546371,-,"['寿司', '飲食店']"
KOREANKITCEN韓風房,35.661591,139.584534,-,"['韓国料理', '焼肉', '居酒屋', '飲食店']"
とん松,35.65744,139.530121,-,"['とんかつ', '飲食店']"
SALVATORECUOMO＆BAR仙川（サルヴァトーレクオモ＆バール）,35.661076,139.586288,http://www.salvatore.jp/restaurant/sengawa/,"['イタリアン', 'ピザ', 'バル', '飲食店']"
フランダース,35.643852,139.538513,https://Tamapann.thebase.in/,"['パン', 'ケーキ', '飲食店']"
かに道楽調布仙川店,35.662617,139.583923,https://douraku.co.jp/kanto/sengawa/,"['かに', '日本料理', '海鮮', '飲食店']"
LaPrimaPagina（ラプリマパージナ）,35.655972,139.589172,https://prima-pagina.jp/,"['イタリアン', 'ワインバー', 'パスタ', '飲食店']"
王道タンメン調布店,35.652378,139.54567,-,"['ラーメン', 'つけ麺', '飲食店']"
AGNI調布店（アグニ）,35.655125,139.548019,-,"['インドカレー', 'インド料理', '飲食店']"
日本一トリエ京王調布店,35.651062,139.545425,https://www.nihonichi.jp/shoplist_nihonichi/tokyo/,"['焼き鳥', '弁当', '惣菜・デリ', '飲食店']"
ウノセッテ調布店（17-unosette-）,35.653118,139.545898,-,"['イタリアン', 'パスタ', '居酒屋', '飲食店']"
調布牡蠣basara（【旧店名】和酒厨房ばさら）,35.653118,139.545898,http://www.wasyuchubo-basara.com,"['かき', '海鮮', '居酒屋', '飲食店']"
日高屋調布北口店（ヒダカヤ）,35.652725,139.544434,http://hidakaya.hiday.co.jp/index.html,"['ラーメン', '中華料理', '食堂', '飲食店']"
ウェアハウスガーデン（WarehouseGarden）,35.654743,139.56575,http://whgdn.jugem.jp/,"['カフェ', '飲食店']"
そば処田ぶち,35.6502,139.567734,https://chofu.com/units/36243/tabuchi/,"['そば', 'うどん', '飲食店']"
ニトリダイニングみんなのグリルホームズ仙川店,35.659092,139.586258,https://www.nitori-dining.jp/,"['ステーキ', '飲食店']"
飛竜,35.658928,139.573654,-,"['中華料理', '飲食店']"
築地銀だこ調布パルコ店,35.652805,139.543518,http://www.gindaco.com/,"['たこ焼き', 'たい焼き・大判焼き', '飲食店']"
創作ダイニングやわらぎ,35.649879,139.550507,-,"['日本料理', '海鮮', '創作料理', '飲食店']"
調布牛タンいろ葉,35.653538,139.544357,-,"['居酒屋', '牛タン', 'おでん', '飲食店']"
PINO（ピノ）,35.647236,139.560364,http://pino-pan.com,"['パン', '飲食店']"
一休庵（いっきゅうあん）,35.668091,139.549026,http://jindaiji19an.com/,"['そば', 'うどん', '飲食店']"
ウイスタリア（WISTARIA）,35.658257,139.577011,http://www.wst1963.com/,"['ケーキ', '飲食店']"
つけめんTETSU調布店（ツケメンテツ）,35.652275,139.545364,https://www.tetsu102.com/,"['つけ麺', '飲食店']"
星乃珈琲店仙川店,35.660942,139.585617,http://www.hoshinocoffee.com/,"['喫茶店', 'サンドイッチ', 'カフェ', '飲食店']"
蕎麦るりり,35.671612,139.544189,-,"['そば', '日本酒バー', '焼酎バー', '飲食店']"
てけてけ調布北口駅前店,35.652164,139.544556,http://www.teke-teke.com/,"['居酒屋', '焼き鳥', '食堂', '飲食店']"
マクドナルド調布北口店,35.653538,139.544357,https://map.mcdonalds.co.jp/map/13168,"['ハンバーガー', '飲食店']"
やきとり処い志井東口店（やきとりどころいしい）,35.652378,139.54567,-,"['焼き鳥', 'もつ焼き', '居酒屋', '飲食店']"
ショットバー桂（かつら）,35.652046,139.546646,http://www.neteye.co.jp/katsura/infomation.htm,"['バー', '飲食店']"
ラ・ファリーナ,35.64753,139.559418,-,"['イタリアン', '創作料理', '飲食店']"
焼肉きんぐ　仙川店,35.665123,139.587463,https://www.yakiniku-king.jp/,"['焼肉', 'ホルモン', '韓国料理', '飲食店']"
日本酒のまっさん,35.645237,139.561508,-,"['居酒屋', '海鮮', '日本酒バー', '飲食店']"
焼肉牛星国領店,35.649574,139.558685,-,"['焼肉', '飲食店']"
雲龍一包軒トリエ京王調布店,35.651062,139.545425,https://kiwa-group.co.jp/unryu_chofu/,"['中華料理', '飲茶・点心', '担々麺', '飲食店']"
たかつ,35.648907,139.55101,https://chofu.com/takatsu/,"['焼き鳥', '飲食店']"
楽山（らくざん）,35.655972,139.589172,-,"['四川料理', '飲茶・点心', '担々麺', '飲食店']"
蒔,35.661068,139.58345,http://maki-sengawa.com/,"['日本料理', '飲食店']"
宿場西調布店（しゅくば）,35.65786,139.530701,http://blog.livedoor.jp/syukuba_nisichouhu/,"['居酒屋', '飲食店']"
スリバチらーめん大鉢亭（おおばちてい）,35.658779,139.528687,-,"['ラーメン', '飲食店']"
旬鮮酒場　華肴,35.649532,139.557465,-,"['居酒屋', '飲食店']"
餡の輪（アンノワ）,35.660683,139.584641,-,"['和菓子', '飲食店']"
ぱてぃすりーど・あん,35.653069,139.531784,-,"['ケーキ', 'チョコレート', '飲食店']"
香港屋台市場京王多摩川駅前店（ホンコンヤタイイチバ）,35.645615,139.537003,-,"['中華料理', '飲食店']"
トラットリア・フィーロ（trattoriafilo）,35.660851,139.5867,https://filo.knockdice.com/,"['イタリアン', 'パスタ', 'シーフード', '飲食店']"
焼肉市場うまうま,35.660221,139.585709,-,"['焼肉', '韓国料理', '居酒屋', '飲食店']"
お食事処アナログ,35.6521,139.548843,-,"['日本料理', '海鮮', '食堂', '飲食店']"
銀座コージーコーナー仙川店,35.662296,139.584915,https://www.cozycorner.co.jp/shop/old-0353131243.html,"['ケーキ', '飲食店']"
ホロホロカフェ（HoloHoloCafe）,35.645908,139.561813,http://holoholocafe.com/,"['カフェ', '飲食店']"
すき家仙川店,35.661591,139.584534,-,"['牛丼', 'カレー', '食堂', '飲食店']"
ナマステインドレストラン飛田給店,35.662659,139.521042,-,"['インド料理', 'インドカレー', '飲食店']"
味の素スタジアム,35.66367,139.5289,-,"['その他', '飲食店']"
こしじ,35.662037,139.58577,-,"['居酒屋', '日本料理', '海鮮', '飲食店']"
地鶏と伊勢海老中華そば頑,35.651993,139.546371,-,"['ラーメン', '飲食店']"
宇奈とと調布店,35.65382,139.543716,http://www.unatoto.com/,"['うなぎ', '飲食店']"
クリスマス亭（CHRISTMAS亭クリスマステイ）,35.65992,139.531006,https://christmas-tei.com/,"['洋食', 'ハンバーグ', '飲食店']"
アンデルセン仙川店（ANDERSEN）,35.661644,139.585587,http://www.andersen.co.jp/shop/shop-6568.html,"['パン', '飲食店']"
鉄板酒場三八,35.653275,139.542114,-,"['居酒屋', '鉄板焼き', 'お好み焼き', '飲食店']"
深大寺天然温泉湯守の里,35.66444,139.548477,http://www.yumorinosato.com/,"['日本料理', '飲食店']"
クレソン（CRESSON）,35.654224,139.568039,https://cresson.jimdofree.com/,"['パスタ', 'カフェ', 'スイーツ', '飲食店']"
ホルモン焼道場蔵調布店,35.652725,139.544434,https://e-kura.org/,"['ホルモン', '焼肉', '居酒屋', '飲食店']"
寿（ヒサシ）,35.661385,139.583847,-,"['ラーメン', 'つけ麺', '飲食店']"
五穀調布店,35.652805,139.543518,-,"['食堂', '飲食店']"
手打ちうどん麦ヶ丘（UDONMUGIGAOCA）,35.65979,139.589203,-,"['うどん', '飲食店']"
アフタヌーンティー・ティールーム調布パルコ（AfernoonTeaTEAROOM）,35.652805,139.543518,https://www.afternoon-tea.net/tearoom/,"['カフェ', 'パン', 'ケーキ', '飲食店']"
さかなや道場調布東口店,35.652275,139.545364,-,"['海鮮', 'かに', '飲食店']"
支那そばめでた屋（しなそばめでたや）,35.661213,139.587387,-,"['ラーメン', 'つけ麺', '餃子', '飲食店']"
旬菜人おしどり,35.660404,139.582855,-,"['日本料理', '居酒屋', '飲食店']"
籠屋仙川店,35.660881,139.585602,https://www.kago-ya.net/business/business_kagoya.html,"['その他', '飲食店']"
仙川食堂ジョージ,35.661739,139.584991,http://georgegeorge.co.jp/,"['アメリカ料理', 'ヨーロッパ料理', 'イタリアン', '飲食店']"
たい焼き慎之介,35.662521,139.547806,-,"['たい焼き・大判焼き', '甘味処', 'ソフトクリーム', '飲食店']"
きくや,35.662037,139.58577,-,"['焼き鳥', '居酒屋', 'もつ焼き', '飲食店']"
日本酒と牡蠣...時々おでんBACHIYA調布店（バチヤ）,35.651993,139.546371,-,"['居酒屋', 'おでん', '日本酒バー', '飲食店']"
牛角調布店,35.654064,139.54451,-,"['焼肉', '居酒屋', 'ビュッフェ', '飲食店']"
ぼてぢゅう調布パルコ店,35.652805,139.543518,http://www.botejyu.co.jp,"['お好み焼き', '飲食店']"
BASEBAKERY,35.6605,139.584137,http://www.basebakery.com/,"['パン', '飲食店']"
肉汁餃子のダンダダン調布総本店,35.652275,139.545364,https://www.dandadan.jp/,"['餃子', '居酒屋', '弁当', '飲食店']"
肉汁餃子のダンダダン調布一号店,35.653736,139.544724,https://www.dandadan.jp/,"['餃子', '居酒屋', '弁当', '飲食店']"
牛たん酒場舌心,35.653275,139.542114,-,"['居酒屋', '牛タン', '肉バル', '飲食店']"
新鮮ホルモン豚風（トンプウ）,35.651882,139.547256,http://www.ishii-world.jp/brand/motsu/shinjuku-horumon/shinsentopu/,"['ホルモン', '焼肉', '居酒屋', '飲食店']"
魔女のカレー（マジョノカレー）,35.661385,139.583847,-,"['カレー', 'つけ麺', 'ラーメン', '飲食店']"
CoCo壱番屋京王仙川駅前通店,35.659866,139.585892,https://tenpo.ichibanya.co.jp/map/2476,"['カレー', '飲食店']"
ドトールコーヒーショップ調布北口店,35.653984,139.543289,-,"['喫茶店', '飲食店']"
やきとん筑前屋調布店,35.651505,139.545822,https://www.cs-delight.co.jp/business/shop02/,"['もつ焼き', '居酒屋', '焼き鳥', '飲食店']"
手打麺祭かめ囲,35.654678,139.564377,-,"['ラーメン', '飲食店']"
ラコパン（LaCopain【旧店名】ビストロコパンBistroCopain）,35.653984,139.543289,-,"['フレンチ', 'ビストロ', 'イタリアン', '飲食店']"
焼肉の和民調布南口店,35.650494,139.544128,https://yakiniku-watami.com/chofuminamiguchi/,"['焼肉', '居酒屋', '韓国料理', '飲食店']"
七輪焼肉安安調布店,35.653488,139.542633,-,"['焼肉', '焼き鳥', '居酒屋', '飲食店']"
豚風仙川店（トンプウ）,35.662872,139.58461,-,"['焼肉', 'ホルモン', '居酒屋', '飲食店']"
い志井本店（もつやきどころ・いしい）,35.653538,139.544357,-,"['居酒屋', 'もつ焼き', '飲食店']"
さくらんぼ（JAZZLIVE咲蘭房）,35.653927,139.567383,-,"['バー', '洋食', '喫茶店', '飲食店']"
肉が旨いカフェNICKSTOCKトリエ京王調布店（ニックストック）,35.65181,139.54277,https://nickstock-trie-keiochofu.com/,"['カフェ', 'ハンバーガー', '居酒屋', '飲食店']"
銀座コージーコーナーイトーヨーカドー国領店,35.64819,139.565018,-,"['ケーキ', '飲食店']"
ラティーナ（Latina）,35.662521,139.547806,https://latina-bento.click/,"['弁当', '飲食店']"
中華料理信悦（シンユエ）,35.661213,139.587387,-,"['中華料理', '四川料理', '飲食店']"
北京家庭菜つつじヶ丘店,35.658535,139.572815,-,"['中華料理', '餃子', '担々麺', '飲食店']"
屋台屋博多劇場調布店,35.654556,139.544983,https://hakatagekijo-chofu.com,"['居酒屋', '焼肉', '焼き鳥', '飲食店']"
壱角家国領店,35.636326,139.556519,http://ikkakuya.jp/,"['ラーメン', 'つけ麺', '飲食店']"
食堂一休,35.657436,139.573227,https://chofu.com/units/36243/ikyu/,"['食堂', '飲食店']"
大師茶屋,35.667751,139.547379,-,"['そば', '飲食店']"
深大寺水神苑（じんだいじ　すいじんえん）,35.667656,139.548325,http://www.musashinokk.co.jp/suijin-en/,"['日本料理', 'そば', '飲食店']"
中むら庵（なかむらあん）,35.654461,139.54155,-,"['居酒屋', 'ラーメン', 'そば', '飲食店']"
そば処末広,35.663731,139.566589,-,"['そば', '飲食店']"
うな菊（うなぎく）,35.650585,139.543167,http://chofu.com/unagiku/,"['うなぎ', '飲食店']"
ベルウッド,35.648907,139.55101,-,"['ベーグル', '飲食店']"
全席個室楽蔵調布南口店（RAKUZO）,35.651218,139.544357,https://rakuzo.dkdining.com/chofu/,"['居酒屋', '焼き鳥', '飲食店']"
神戸屋レストラン成城店（コウベヤレストラン）,35.651154,139.591064,https://www.kobeyarestaurant.co.jp/shop/tokyo/seijo/,"['洋食', 'パン', 'カフェ', '飲食店']"
今木屋,35.657436,139.573227,http://chofu.com/units/36243/imakiya/,"['和菓子', '飲食店']"
二代目うおたまよだれ屋本家調布,35.651031,139.54744,-,"['居酒屋', '海鮮', '飲食店']"
バーミヤン深大寺店,35.678631,139.546509,-,"['ファミレス', '中華料理', '飲食店']"
ハイジ（BakeraiHEIDI）,35.65786,139.530701,-,"['パン', 'サンドイッチ', '飲食店']"
ケーキ工房いづみの森,35.653397,139.556625,https://www.iduminomori.com/,"['ケーキ', '飲食店']"
新宿さぼてん調布パルコ店,35.652805,139.543518,http://www.ghf.co.jp/,"['とんかつ', 'コロッケ', '飲食店']"
エベレストキッチンインディアンネパーリレストラン本店（EverestKitchen-IndianNepaliRestaurant-）,35.658928,139.573654,http://cpstyle.jp/chofu/shops/150465,"['インド料理', 'ネパール料理', 'インドカレー', '飲食店']"
激辛ホルモンうたげ,35.655136,139.528259,https://horumon-utage.com/,"['居酒屋', 'ホルモン', '飲食店']"
カオマンガイ12号,35.651039,139.540237,-,"['タイ料理', 'カフェ', 'ベトナム料理', '飲食店']"
ドトールコーヒーショップ京王仙川店,35.660683,139.584641,https://shop.doutor.co.jp/map/1011438,"['カフェ', 'パン', '飲食店']"
ケンタッキーフライドチキン仙川店,35.660221,139.585709,http://search.kfc.co.jp/view.cgi?st_scode=3120&st_gid=KFC&back=1&close=0,"['レストラン', 'アメリカ料理', '飲食店']"
鳥貴族仙川店,35.662617,139.583923,http://www.torikizoku.co.jp/shops/detail/187,"['焼き鳥', '鳥料理', '居酒屋', '飲食店']"
なか卯調布北口店,35.653488,139.542633,http://www.nakau.co.jp/,"['牛丼', '親子丼', 'うどん', '飲食店']"
SAKAMOTO（コーヒーバイセンサカモト）,35.658092,139.573578,http://coffee-sakamoto.jp/,"['喫茶店', 'カフェ', '飲食店']"
しゃぶしゃぶ温野菜調布店,35.652725,139.544434,http://www.onyasai.com/index.shtml,"['しゃぶしゃぶ', 'すき焼き', '豚しゃぶ', '飲食店']"
UOTAKU（ウオタク【旧店名】鮨・ワインUOTAKU）,35.653282,139.547012,https://uotaku-chofu.com/,"['居酒屋', '海鮮', '飲食店']"
ローカルインディア調布パルコ店（LocalIndia）,35.652805,139.543518,http://localindia.jp,"['インドカレー', 'アジア・エスニック', '飲食店']"
手紙舎セカンドストーリー（テガミシャ2ndSTORY）,35.654694,139.567017,http://tegamisha.com/shop#2nd,"['カフェ', '飲食店']"
ピアン,35.654186,139.547302,-,"['パン', '飲食店']"
料理うまいBARCOCOCORO（コココロ）,35.654072,139.529999,https://cococoro.wixsite.com/index,"['ダイニングバー', 'バー', '創作料理', '飲食店']"
からやま調布深大寺店,35.669533,139.555191,-,"['からあげ', '飲食店']"
ASIANTAIPEIpresentsResortDiningアジタイ食堂,35.654556,139.544983,-,"['アジア・エスニック', 'タイ料理', '居酒屋', '飲食店']"
AOSAN仙川店（アオサン）,35.660404,139.582855,https://aosan628.thebase.in/,"['パン', '飲食店']"
朝寿し柴崎,35.654694,139.567017,http://asazushi.sakura.ne.jp/news/,"['寿司', '飲食店']"
ゆめあん食堂調布駅北口店,35.652763,139.542831,http://www.skylark.co.jp/ym_shokudo/,"['うどん', '天ぷら', '食堂', '飲食店']"
大鮨天神通店（大鮨天神通店）,35.653538,139.544357,http://chofu.com/units/36243/skyo0170/index_detail.html#TOP,"['寿司', '飲食店']"
日高屋飛田給北口店,35.660809,139.522873,https://hidakaya.hiday.co.jp/,"['中華料理', 'ラーメン', '餃子', '飲食店']"
土と青,35.651031,139.54744,http://www.tsuchitoao.com,"['居酒屋', '海鮮', '日本料理', '飲食店']"
ぶっ豚調布店（ぶっとん）,35.652378,139.54567,-,"['ラーメン', '油そば・まぜそば', 'つけ麺', '飲食店']"
江川亭調布店（えがわてい）,35.655949,139.52774,https://www.egawatei.jp/shop/#chofu,"['ラーメン', '油そば・まぜそば', '飲食店']"
aona,35.650826,139.543777,https://cafeaona.jimdofree.com/,"['カフェ', '飲食店']"
鳥肉専門店　鳥文,35.650059,139.554291,-,"['その他', '飲食店']"
ロイヤルホスト仙川駅前店（RoyalHost）,35.662685,139.585938,https://www.royalhost.jp/,"['ファミレス', '飲食店']"
横浜くりこ庵調布店,35.649811,139.543167,https://www.kuriko-an.com/,"['たい焼き・大判焼き', '飲食店']"
極楽よだれ酒場調布（ゴクラクヨダレサカバ）,35.651993,139.546371,-,"['居酒屋', '串焼き', '揚げ物', '飲食店']"
リンガーハットイトーヨーカドー国領店,35.64819,139.565018,-,"['中華料理', '飲食店']"
アールティアジアンカフェ（RTAsianCafe）,35.648808,139.542984,http://shop.aokai.or.jp/rtasiancafe/,"['インド料理', 'インドカレー', '飲食店']"
手打さか本そば,35.652256,139.556671,https://chofu.com/units/36243/sakamoto/,"['そば', 'ラーメン', '食堂', '飲食店']"
プロペラ・カフェ,35.666344,139.52269,http://malibu.jp/,"['カフェ', '洋食', 'ハンバーガー', '飲食店']"
ネパール・インドレストラン＆バークオリティー国領店（QUALITY）,35.648628,139.559219,-,"['インドカレー', 'インド料理', 'ネパール料理', '飲食店']"
うどん佐糖,35.649529,139.551376,https://g.co/kgs/7xSqyi,"['うどん', 'そば', '天ぷら', '飲食店']"
